Date,Year,Month,Recession,Consumer_Confidence,Seasonality_Weight,Price,Advertising_Expenditure,Competition,GDP,Growth_Rate,unemployment_rate,Automobile_Sales,Vehicle_Type,City
10/22/2012,1991,Apr,1,135.23613680051136,0.7356053529621763,30768.842695442832,2007,2,73.39486385401528,0.0395690233688185,3.8618450066278585,630.6129911262985,Smallfamiliycar,Georgia
12/18/2015,2018,Aug,1,89.2593484558624,0.994520789408604,25343.25728537142,3257,2,55.77238261920955,0.0776571194220678,5.127531043848792,917.9245939154292,Mediumfamilycar,California
08/02/2001,2000,Aug,1,93.75062041576808,0.7187904149754977,29695.444718155653,2063,8,49.31096979291975,-0.0298235651476629,6.638283330370683,501.5874826001012,Supperminicar,Georgia
07/06/2017,2019,May,1,99.05315480333128,0.1309267262951749,22039.429393324983,4105,8,44.35562620040388,0.0364166277515045,5.877791717540355,513.8061367221089,Mediumfamilycar,New York
01/12/2001,1994,May,0,105.9369827306462,0.8443088934822313,20950.415716054093,3794,1,60.825787485074144,0.0212677581061092,3.1677220981882064,667.3990841238044,Mediumfamilycar,California
11/14/2007,2020,Nov,1,103.95326217932175,0.3561669207453871,29244.36915142524,4904,1,66.90228897200736,0.0404274419057398,5.321613505290687,521.3374080634278,Smallfamiliycar,California
06/12/1984,2016,Feb,1,119.26143690922176,0.5014515030979969,26846.32767328095,4305,4,73.61587292811551,0.0104005082787143,6.230896986753299,515.3347753256453,Executivecar,Georgia
08/21/2004,1986,Oct,1,63.60411894197188,0.3808827243163739,19072.019961127706,2809,1,54.21827677098272,-0.0244603756694267,3.6624102642825713,742.277440528375,Mediumfamilycar,California
04/12/2008,2011,Aug,0,64.19605194706492,0.3416986955887115,20995.79541918605,2903,1,67.10329771078307,0.0130356778172538,3.9066673396826914,607.2288575454318,Smallfamiliycar,California
10/23/2005,1989,Jun,1,92.56182741984776,0.4882651333028068,32822.90620528707,4361,5,83.63544396981203,-0.0164151024919126,4.155986445190291,762.962370042163,Executivecar,New York
10/07/1993,2001,Nov,0,116.45950281315564,0.4408763035966064,20377.22390265342,1854,1,78.44486798395175,-0.0294519264408763,3.938819975012729,,Executivecar,Illinois
07/22/1981,1984,May,0,76.51527952591606,0.6700047236583304,29671.643733629982,4504,6,53.73355455649664,0.0792843611412389,4.673672781382196,583.4808345483921,Sports,Georgia
11/29/2002,1995,Jul,0,54.88551490459364,0.8318360808887595,22609.0665138315,3895,4,70.20340545255003,0.0275771653965333,4.981939810179521,895.326394561954,Mediumfamilycar,California
10/26/2020,2002,Jul,1,108.56769109328812,0.3673797878685166,24984.120716164343,4812,5,57.27286087774444,-0.078760853229578,4.9819420302725215,677.5311733890784,Supperminicar,Illinois
11/27/1995,2000,Dec,1,103.65485835554072,0.2923490375398156,26472.963104716862,2915,9,53.44108680245856,-0.1447909897147059,5.6881156273044,741.9421039933785,Mediumfamilycar,New York
03/29/2017,1990,Feb,1,83.64687389800855,0.700205743783308,14495.093947502008,3998,2,46.04893377696013,0.0124064921130391,4.491491782347888,904.9893140925448,Sports,California
12/28/1987,2020,Aug,0,85.21690598918605,0.7032880592477034,17686.413322863504,2341,3,86.60385971301595,-0.0116232369369408,3.436868722527974,1021.0865616464798,Mediumfamilycar,New York
10/17/2010,1985,Jul,1,85.45384420547988,0.9110181153575546,25431.66509393581,3687,3,49.43350227502762,0.0211783731035173,3.584578801147062,757.0178266082808,Sports,Georgia
10/06/2014,2022,Jul,1,101.6580297621091,0.1143511178079797,21378.4621810806,2861,9,57.636508928063535,0.03212494041535,5.750142026847364,822.8140071300907,Supperminicar,Illinois
03/02/1986,2020,Mar,1,90.6052708572549,0.867736595904859,29982.90647637311,3455,3,31.41662686668266,0.0193658380624338,3.857412809372762,785.0381822086399,Smallfamiliycar,New York
01/03/2019,2001,Jan,1,107.4109587846328,0.5689019556535213,16969.395595659378,4792,5,76.4993988284518,-0.0190329846125459,5.5808974805658496,934.0723203345652,Smallfamiliycar,Georgia
04/12/2016,2008,May,0,57.18060005643414,0.6591718802548889,27826.27528128993,3863,6,59.50488295034307,0.0685701951779284,5.715578632198104,770.8098620672392,Supperminicar,California
11/21/2009,1980,Aug,0,87.147222023083,0.1822342965052732,18118.89389797837,4151,6,77.8200149342139,-0.0382336773458846,6.564389231191157,787.7229886695382,Mediumfamilycar,California
10/24/1996,1996,Feb,0,83.10919058633425,0.4893534395848411,23239.47502927785,4878,6,65.29855633860276,0.0808412268875635,3.6201902645719226,587.9514327587565,Supperminicar,California
08/11/2009,1993,Oct,0,96.15488982441262,0.3045721665146714,19678.11117881018,3223,1,62.01719032133995,0.0491360616272859,3.746796450470693,725.4439391496251,Supperminicar,California
11/04/2010,1995,Jul,1,91.92928362264792,0.3288025270742581,34512.14940235599,2768,6,72.60092724881412,-0.0128569064042116,6.300702142707818,629.0503850393036,Executivecar,New York
04/08/2022,2024,Jan,0,111.9676566984365,0.5536856032084246,18302.53918514982,4062,1,59.833768058166655,0.0420077224057061,2.226800383041197,556.3272257265829,Supperminicar,New York
04/20/2025,1984,Oct,0,72.10994842509913,0.8312103553628011,24389.701523154883,4909,6,32.403786419137894,0.0021782475012346,5.926854006941988,670.8829141759945,Mediumfamilycar,California
07/25/2024,2002,May,1,100.68237214496128,0.7694028371303705,16365.81925989924,3895,6,63.97443582631962,0.0883244827139035,6.584793950619235,568.3260245655028,Sports,Georgia
03/08/1992,1996,Jan,0,108.3750463481756,0.6318999631773584,32997.85061035295,2800,3,76.6769015996077,-0.0118129667068282,2.262883937185283,430.541865276039,Sports,New York
04/09/2017,1986,Nov,0,,0.5854763734781203,27006.412080886024,2308,3,47.053543746471775,0.060228097427603,5.20554272207985,601.163814115264,Executivecar,Illinois
06/12/2009,1980,Nov,1,92.77351043359788,0.4845754389110409,25684.86544799334,4993,6,28.40109393766028,-0.0433185684322485,4.253510552181351,785.0471059259717,Supperminicar,Illinois
02/03/2011,1983,Nov,0,104.86687906528776,0.9754389762052476,32371.564696458627,4701,2,49.21807277793553,0.0368997928453346,7.239802181822955,626.4109689452426,Smallfamiliycar,New York
02/24/2014,2004,Oct,0,72.94205811156453,0.6041732988108099,25737.112207113063,2701,5,64.93205941301261,0.0349278545472165,7.559742429933529,613.2848217638964,Supperminicar,Georgia
11/22/2005,2008,Aug,0,64.12065693530465,0.3285697584809999,26097.856780705384,1317,3,42.333789387779504,0.0517642848199459,8.646671176296284,655.6462776093308,Executivecar,California
06/14/2011,2006,Jan,0,112.6716156367255,0.3070817128360356,,1409,5,58.26455164975607,0.0446761692403489,7.234456006138958,526.8580626394327,Mediumfamilycar,New York
05/10/2010,1990,Jun,0,99.91659559527892,0.6502177276976276,27818.1716272156,4213,3,66.14193468535137,0.0047759680870839,7.193513401855946,551.386776053151,Executivecar,Georgia
02/15/2020,2006,Mar,1,,0.5705447745798359,22537.793080393687,3018,2,46.843763346893205,-0.0770165714647856,8.976688302579884,661.4090678484421,Sports,Illinois
08/01/2018,2011,Aug,1,79.39895666545377,0.1069280226592415,23928.56346318333,1246,4,79.37215367091667,-0.0471241570094297,5.220374629840128,742.9269855844568,Supperminicar,Illinois
06/04/1984,2004,Dec,1,107.79853209293128,0.8470588349762014,29051.67314228723,3224,5,70.17067553756226,-0.0831946464899947,5.947014420031646,403.7843655579542,Sports,California
08/18/1996,2002,Aug,0,128.03226760815778,0.7337101188091911,26386.864757789408,3858,6,44.91566759209378,0.0065819857611072,7.373477627711493,603.8490619884242,Supperminicar,Illinois
01/09/1988,2014,May,1,106.295584125359,0.6956463607102932,24428.78042948937,2367,2,70.44011486268843,0.0766420433854205,4.867496308393943,482.7644271775935,Supperminicar,California
04/21/2017,2004,Jan,1,104.14872258386572,0.161902591927893,17997.38804484644,1263,3,47.61072716466037,-0.0170385272735442,3.8711495524135167,682.4858862500671,Smallfamiliycar,New York
10/09/2016,1986,Mar,0,100.12834121236524,0.4258502651552422,32490.251422682977,1167,3,52.27308148457743,0.0001952902792873,4.089055830452356,917.1316678468086,Sports,Illinois
12/18/2009,2010,Jun,0,76.43677814311133,0.9418440346595076,21692.729450246145,2048,6,60.64066313101232,-0.0095856266354121,4.538296903098787,598.757858975114,Supperminicar,California
08/02/1989,2016,Sep,0,120.33359403565522,0.8763303172072273,29936.186192096284,1702,1,72.36336354354596,0.0324405475194854,4.942050632256372,615.6749805244766,Executivecar,Georgia
02/11/2009,2021,Sep,1,90.83713540292402,0.3569886440825801,25878.76825844043,2923,7,59.33993954810966,0.0286768667744552,4.022598044799701,792.5383298513264,Executivecar,Illinois
03/17/2024,2023,Apr,0,107.56724884574524,0.2413529956892248,18532.74738635065,2550,8,66.20178822828666,-0.0009691488212026,2.4749402974754284,863.3225543856385,Supperminicar,California
07/06/2007,1994,Jun,1,76.5544854014312,0.5041791614517194,31261.37738765308,3575,7,81.50318607855168,-0.0285188468998059,6.891868120994232,657.8189773585443,Supperminicar,California
08/12/2014,1990,Dec,1,82.3081050323833,0.4202473408008947,26272.703231997697,2333,4,63.91890764265344,0.0513261904339883,8.446198341985117,875.6611992613043,Executivecar,New York
09/09/1990,2008,Sep,1,121.52631098833352,0.7140037390353919,31676.72678368521,2662,7,50.5349363100114,0.0747568666941637,2.8391399686739063,446.30972880015736,Executivecar,Georgia
06/01/2024,1984,Jul,0,94.79046566563235,0.9697913290758876,24087.956496320407,4850,1,70.4639635641336,0.0601349047916885,3.1719304901058405,956.7464827095648,Mediumfamilycar,New York
10/29/1986,1982,Sep,0,121.79913214063816,0.4267013049843053,28520.25614983528,3075,8,51.80153421024776,-0.0372852784168836,4.011123473593756,,Smallfamiliycar,California
01/30/1993,1998,Feb,1,98.82654011412224,0.1560017553870178,16187.364443274932,2798,3,55.68427352529984,-0.0937930793295744,3.1285701316733934,510.99895504382255,Sports,Georgia
01/10/1984,1981,Mar,0,72.37153340563214,0.9078526075081468,22498.920682031214,2393,9,68.4532650750013,0.0080669928245961,4.345532038122698,487.5876498361008,Executivecar,California
09/06/1983,2000,Nov,1,113.3810139959758,0.1341547572158837,18635.03333884364,4455,1,68.78703815300427,0.0888287946373612,4.9925490009998645,605.5968482022058,Mediumfamilycar,Georgia
06/26/2003,1996,Mar,1,91.15161523366588,0.9574893074379998,23126.08074980804,4365,6,57.28163000651544,-0.0795276092960679,5.7828982950936965,740.093671054133,Smallfamiliycar,Illinois
01/28/2008,1986,Jun,0,110.48033220275563,0.6981214852081358,27359.058697530723,1663,1,55.30731068055494,-0.0005744291792138,4.48639864326588,924.0381036071116,Sports,Illinois
02/04/2017,1984,Nov,0,100.37816301310124,0.9475202875977542,21977.099561729272,4550,8,87.40623796159039,0.1004673391231335,7.231603244323459,659.3825351324281,Sports,Georgia
06/03/1999,2001,Dec,0,76.85322658085694,0.2796937179840804,29319.21046819391,3627,3,27.113657426411315,0.0690444435252873,3.5354953627043217,726.0500543864457,Executivecar,New York
07/28/2001,1990,Oct,1,102.46442148055854,0.1366298157284268,,3084,4,65.47245869764146,0.0315597249993447,4.1354095937003565,890.7971786405001,Executivecar,California
01/04/1988,2004,Jun,1,132.943347132292,0.5393889804488426,29426.18306824989,3935,6,60.25538939962188,-0.0396740865651555,8.507786572991973,629.3707997101135,Mediumfamilycar,Georgia
02/05/1998,1990,Aug,1,107.39479687771689,0.5055610731131127,31548.78582937018,1546,4,53.66828850327124,0.0946132605650307,5.369150145798511,780.2574843348118,Smallfamiliycar,New York
12/04/2006,1984,Dec,0,99.13723370491806,0.3983430459293946,30067.63067545493,1645,8,64.32345785161354,0.0107131613157991,5.698199779199614,787.5274706680519,Supperminicar,Illinois
03/28/2005,2015,Mar,1,116.13015102935348,0.9618908269498276,23279.054740851137,1877,9,45.374187559762646,-0.0924382543169309,3.763972145937616,595.0325695586484,Supperminicar,Georgia
12/04/2005,1985,May,1,103.16002697804666,0.840325358945289,14372.732010279286,1672,5,40.46101121523178,0.0923023763751556,5.283733270203646,907.8459439811164,Mediumfamilycar,California
07/18/2016,2001,Nov,0,103.14301345394192,0.695423819238034,27910.83498368674,1371,1,75.61652176326132,-0.0318611115203652,5.094137110128843,611.6241478040635,Smallfamiliycar,New York
09/03/1994,2018,May,0,83.62562241761346,0.2465724624740449,24373.82642642348,1735,8,49.904570458530365,0.1790668200998584,5.163417343625516,,Supperminicar,Georgia
04/23/2005,2019,Jul,1,103.50772038684396,0.7608910673966722,20108.03529936324,2645,2,58.16251326168207,0.0108481286083648,5.529268105829608,721.912103154548,Smallfamiliycar,New York
09/03/1990,2010,Feb,0,115.53165124625416,0.7543112092297516,22218.604675647948,3149,6,26.16831877096672,0.0411718889200926,6.941572650690571,514.8066533013766,Supperminicar,New York
08/10/1999,1981,Nov,1,87.45906771849963,0.4825613562544067,32172.12658222401,4426,6,33.98635016822227,0.0246513082417814,3.1106739402238346,481.4788361849105,Mediumfamilycar,Georgia
03/20/2000,2007,Aug,0,121.36743731870422,0.9323073187426124,19313.298996949223,3512,7,63.790743671781264,0.0067161991327027,5.886935129330091,1084.158191269892,Supperminicar,California
01/01/2003,2021,Jul,0,98.6244096378231,0.2502800940061094,27341.54587810606,3741,9,76.25366935089797,0.0596659947901487,5.37822261786069,766.6854595789582,Executivecar,California
05/30/2023,1990,Aug,0,86.68345732692188,0.3406038061704979,26089.790878187017,1479,1,49.70761101321421,0.0300471927864169,6.041426055049751,945.5676943427802,Supperminicar,California
06/22/2004,2018,Oct,1,114.96448115380366,0.1569019053255703,23213.06167668384,3957,8,84.48096686957652,0.023048342031539,6.458521393463878,822.6815216250156,Supperminicar,California
05/16/2008,2007,Nov,0,95.69808646392596,0.8159058623598288,28222.663436565235,4730,5,79.29235534456434,-0.0314917259379726,4.685652309334182,,Executivecar,California
03/28/2006,1990,Mar,0,111.39272331229162,0.6595834474858575,33161.22629449433,3263,6,73.28039018258295,0.0125469581852809,4.690370437329979,757.2479063255965,Supperminicar,Illinois
06/14/1985,1983,Oct,0,95.62362051612196,0.3834462751131245,23520.142480569008,4046,8,76.25798943283371,-0.0387662547085636,5.963165831998996,927.8049479596708,Smallfamiliycar,Illinois
06/16/1989,1986,Dec,1,99.10260784705144,0.2474322972348838,23784.095259614493,4722,8,79.7179508959262,0.040279049088345,3.785145588643463,707.6107437531051,Supperminicar,Georgia
11/11/2008,2001,Sep,1,107.40340306501436,0.1361329930258663,28110.324524951,2350,7,52.19725965006759,0.0369869493098904,4.771923637082047,649.6537783649194,Smallfamiliycar,Illinois
09/12/2000,1993,Nov,1,104.36345586385008,0.2500710117633429,29591.21410717501,1699,7,52.91100337667817,0.0288230573914032,5.1626158985172586,835.275470163938,Supperminicar,New York
06/20/1994,1992,Sep,1,70.06702329322393,0.5079561817038923,24361.463964256825,3647,1,70.444621105726,0.0821385817084001,6.56614160245673,502.5357850286334,Mediumfamilycar,New York
02/09/2018,2006,May,0,83.18134389858412,0.3224592721095455,23473.13131953176,2270,8,41.3463987400504,0.0601307561884998,5.196668032891831,,Mediumfamilycar,Illinois
11/16/1993,2024,Mar,1,,0.33308395968877,13911.767396401196,2012,3,64.9833339969748,0.1242561670342269,5.284133170863986,863.3553585216541,Smallfamiliycar,New York
03/04/2024,2015,Dec,1,98.0179511664768,0.8880187300009429,21109.95543816723,2721,5,66.88588367371524,0.0692305074830153,4.662902600409555,519.4680789525096,Supperminicar,Georgia
05/12/1998,2014,Jun,0,92.14403045842867,0.5636239061149906,19303.441639662247,4159,4,70.48568377348357,0.027827240075568,5.448322446222236,878.8658634368887,Sports,California
08/28/1989,1996,Oct,0,,0.7563267758155732,28423.124981559457,1333,3,68.60184929226999,0.0051303440087773,5.272168961466739,450.73464283667965,Executivecar,Illinois
12/22/1983,2022,Oct,0,83.80395518086227,0.1321398541253288,23780.48525699579,1663,5,40.684387129813295,-0.0505980925200844,4.027035848965497,527.5793621352414,Supperminicar,New York
01/07/1992,1998,Jun,0,69.67302040057079,0.4286470201102258,23584.89197230536,1778,3,34.41613621294337,0.0887625895969773,5.941431686698683,746.7508018188184,Smallfamiliycar,Illinois
11/23/2009,1999,Oct,0,98.480789219477,0.5312524126558976,24954.718681885093,2223,9,60.98871334784874,0.0485213692210437,3.014062598094001,1062.6769592029484,Smallfamiliycar,New York
05/11/2025,1995,Oct,0,91.0234362912843,0.2677751696891662,20649.117649373,4454,9,96.68615056804695,-0.0026339535462467,5.146065638648279,484.9556019685517,Sports,New York
09/18/2005,1986,Jul,0,85.50118163522028,0.2081723873009848,32766.23593344377,4499,6,45.5821339225063,0.0354868043457594,7.672358451124907,711.7853430585941,Supperminicar,California
11/27/2022,1983,Feb,0,98.9781486224807,0.8832734006498583,31490.96955848305,2358,3,55.16809586415453,0.0267728079609064,2.833771730305901,583.784296505429,Executivecar,Georgia
07/18/2023,2005,Jan,0,105.45955946279108,0.9454884643898168,33090.53391523844,4049,5,64.46898735062128,0.0154231663700405,3.5374122316149537,780.6257368569737,Smallfamiliycar,California
09/25/2007,2016,Jan,0,131.39796898314916,0.1709260282408666,28417.08615619446,2781,8,51.91622749393969,0.0662747898090197,6.799896408073524,796.3358406137007,Sports,Georgia
10/08/1990,2015,Dec,1,77.3217487065518,0.4141168412881988,24852.60942489032,3497,9,69.83035411057787,-0.0574205692414465,6.221473645533477,539.3798856570145,Supperminicar,Illinois
07/17/1986,2011,Mar,1,117.39071564950784,0.9624570653300264,33073.64651503442,3263,3,70.66338896350695,0.062639192484662,3.518691391988429,756.4931836172017,Executivecar,Georgia
12/19/2001,1989,Apr,0,114.59652341522607,0.1748455598192184,21595.1658204351,1940,5,83.12286060544896,0.0859297429796242,3.202348619290684,,Smallfamiliycar,New York
